ID,Name,Description,CLTS_BIPA,CLTS_Name
u_u0075u0324u02D1,ṳˑ,,ṳˑ,mid-long_breathy_rounded_close_back_vowel
u_u0075u0324u02D0,ṳː,,ṳː,long_breathy_rounded_close_back_vowel
dw_u0064u032Au02B7,d̪ʷ,,d̪ʷ,labialized_voiced_dental_stop_consonant
dw_u0064u02B7,dʷ,,dʷ,labialized_voiced_alveolar_stop_consonant
dj_u0064u032Au02B2,d̪ʲ,,d̪ʲ,palatalized_voiced_dental_stop_consonant
nt_u006Eu032Au0074u032A,n̪t̪,,n̪t̪,from_voiced_dental_nasal_to_voiceless_dental_stop_cluster
nd_u006Eu032Au0064u032A,n̪d̪,,n̪d̪,from_voiced_dental_nasal_to_voiced_dental_stop_cluster
nc_u0272u0063,ɲc,,ɲc,from_voiced_palatal_nasal_to_voiceless_palatal_stop_cluster
nj_u0272u025F,ɲɟ,,ɲɟ,from_voiced_palatal_nasal_to_voiced_palatal_stop_cluster
mpw_u006Du0070u02B7,mpʷ,,mpʷ,from_voiced_bilabial_nasal_to_labialized_voiceless_bilabial_stop_cluster
mbw_u006Du0062u02B7,mbʷ,,mbʷ,from_voiced_bilabial_nasal_to_labialized_voiced_bilabial_stop_cluster
ndw_u006Eu032Au0064u032Au02B7,n̪d̪ʷ,,n̪d̪ʷ,from_voiced_dental_nasal_to_labialized_voiced_dental_stop_cluster
ntw_u006Eu0074u02B7,ntʷ,,ntʷ,from_voiced_alveolar_nasal_to_labialized_voiceless_alveolar_stop_cluster
ndw_u006Eu0064u02B7,ndʷ,,ndʷ,from_voiced_alveolar_nasal_to_labialized_voiced_alveolar_stop_cluster
ngkw_u014Bu006Bu02B7,ŋkʷ,,ŋkʷ,from_voiced_velar_nasal_to_labialized_voiceless_velar_stop_cluster
mpj_u006Du0070u02B2,mpʲ,,mpʲ,from_voiced_bilabial_nasal_to_palatalized_voiceless_bilabial_stop_cluster
mbj_u006Du0062u02B2,mbʲ,,mbʲ,from_voiced_bilabial_nasal_to_palatalized_voiced_bilabial_stop_cluster
ndj_u006Eu032Au0064u032Au02B2,n̪d̪ʲ,,n̪d̪ʲ,from_voiced_dental_nasal_to_palatalized_voiced_dental_stop_cluster
ntj_u006Eu0074u02B2,ntʲ,,ntʲ,from_voiced_alveolar_nasal_to_palatalized_voiceless_alveolar_stop_cluster
ndj_u006Eu0064u02B2,ndʲ,,ndʲ,from_voiced_alveolar_nasal_to_palatalized_voiced_alveolar_stop_cluster
nw_u006Eu032Au02B7,n̪ʷ,,n̪ʷ,labialized_voiced_dental_nasal_consonant
nj_u006Eu032Au02B2,n̪ʲ,,n̪ʲ,palatalized_voiced_dental_nasal_consonant
r_u027A,ɺ,,ɺ,voiced_alveolar_lateral_tap_consonant
rw_u027Au02B7,ɺʷ,,ɺʷ,labialized_voiced_alveolar_lateral_tap_consonant
rj_u027Au02B2,ɺʲ,,ɺʲ,palatalized_voiced_alveolar_lateral_tap_consonant
bw_u03B2u02B7,βʷ,,βʷ,labialized_voiced_bilabial_fricative_consonant
vw_u0076u02B7,vʷ,,vʷ,labialized_voiced_labio-dental_fricative_consonant
sw_u0073u02B7,sʷ,,sʷ,labialized_voiceless_alveolar_sibilant_fricative_consonant
zw_u007Au02B7,zʷ,,zʷ,labialized_voiced_alveolar_sibilant_fricative_consonant
bj_u03B2u02B2,βʲ,,βʲ,palatalized_voiced_bilabial_fricative_consonant
mf_u0271u0066,ɱf,,,
mv_u0271u0076,ɱv,,,
nz_u006Eu007A,nz,,,
mvw_u0271u0076u02B7,ɱvʷ,,,
nsw_u006Eu0073u02B7,nsʷ,,,
nzw_u006Eu007Au02B7,nzʷ,,,
pf_u0070u0066,pf,,pf,voiceless_labio-dental_affricate_consonant
ei_u025Cu026A,ɜɪ,,ɜɪ,from_unrounded_open-mid_central_to_unrounded_near-close_near-front_diphthong
aei_u00E6u02D0u026A,æːɪ,,æːɪ,from_long_unrounded_near-open_front_to_unrounded_near-close_near-front_diphthong
aeu_u00E6u02D0u028A,æːʊ,,æːʊ,from_long_unrounded_near-open_front_to_rounded_near-close_near-back_diphthong
ai_u0251u026A,ɑɪ,,ɑɪ,from_unrounded_open_back_to_unrounded_near-close_near-front_diphthong
au_u0251u028A,ɑʊ,,ɑʊ,from_unrounded_open_back_to_rounded_near-close_near-back_diphthong
n_u0272u030A,ɲ̊,,ɲ̊,devoiced_voiced_palatal_nasal_consonant
i_u0268u031E,ɨ̞,,ɨ̞,lowered_unrounded_close_central_vowel
_u0259u0324,ə̤,,ə̤,breathy_unrounded_mid_central_vowel
w_u026Fu0324,ɯ̤,,ɯ̤,breathy_unrounded_close_back_vowel
c_u0063u02D0,cː,,cː,long_voiceless_palatal_stop_consonant
dh_u0256u02B0,ɖʰ,,ɖʰ,aspirated_voiced_retroflex_stop_consonant
ngj_u014Bu02B2,ŋʲ,,ŋʲ,palatalized_voiced_velar_nasal_consonant
dz_u0064u0291u02D0,dʑː,,dʑː,long_voiced_alveolo-palatal_sibilant_affricate_consonant
n_u006Eu032Au02D0,n̪ː,,n̪ː,long_voiced_dental_nasal_consonant
n_u0273u02D0,ɳː,,ɳː,long_voiced_retroflex_nasal_consonant
c_u0255u02D0,ɕː,,ɕː,long_voiceless_alveolo-palatal_sibilant_fricative_consonant
l_u026Du02D0,ɭː,,ɭː,long_voiced_retroflex_lateral_approximant_consonant
_u2C71u031F,ⱱ̟,,ⱱ̟,advanced_voiced_labio-dental_tap_consonant
j_u0294u006Au0330,ʔj̰,,,
w_u0294u0077u0330,ʔw̰,,,
i_u0069u02E4,iˤ,,iˤ,pharyngealized_unrounded_close_front_vowel
a_u0061u02E4,aˤ,,aˤ,pharyngealized_unrounded_open_front_vowel
u_u0075u02E4,uˤ,,uˤ,pharyngealized_rounded_close_back_vowel
i_u0069u0303u02E4,ĩˤ,,ĩˤ,pharyngealized_nasalized_unrounded_close_front_vowel
e_u0065u0303u02E4,ẽˤ,,ẽˤ,pharyngealized_nasalized_unrounded_close-mid_front_vowel
a_u0061u0303u02E4,ãˤ,,ãˤ,pharyngealized_nasalized_unrounded_open_front_vowel
o_u006Fu0303u02E4,õˤ,,õˤ,pharyngealized_nasalized_rounded_close-mid_back_vowel
u_u0075u0303u02E4,ũˤ,,ũˤ,pharyngealized_nasalized_rounded_close_back_vowel
i_u0069u0330u0303,ḭ̃,,ḭ̃,nasalized_creaky_unrounded_close_front_vowel
e_u0065u0330u0303,ḛ̃,,ḛ̃,nasalized_creaky_unrounded_close-mid_front_vowel
a_u0061u0330u0303,ã̰,,ã̰,nasalized_creaky_unrounded_open_front_vowel
o_u006Fu0330u0303,õ̰,,õ̰,nasalized_creaky_rounded_close-mid_back_vowel
u_u0075u0330u0303,ṵ̃,,ṵ̃,nasalized_creaky_rounded_close_back_vowel
e_u0065u0308,ë,,ë,centralized_unrounded_close-mid_front_vowel
a_u0250u031D,ɐ̝,,ɐ̝,raised_unrounded_near-open_central_vowel
o_u006Fu0308,ö,,ö,centralized_rounded_close-mid_back_vowel
e_u0258,ɘ,,ɘ,unrounded_close-mid_central_vowel
p_u0070u033C,p̼,,,
m_u006Du033C,m̼,,,
v_u0076u033C,v̼,,,
ya_u0079u0061,ya,,ya,from_rounded_close_front_to_unrounded_open_front_diphthong
eo_u0065u0254,eɔ,,eɔ,from_unrounded_close-mid_front_to_rounded_open-mid_back_diphthong
i_u0259u026A,əɪ,,əɪ,from_unrounded_mid_central_to_unrounded_near-close_near-front_diphthong
oa_u006Fu0061,oa,,oa,from_rounded_close-mid_back_to_unrounded_open_front_diphthong
ia_u0259u026Au0061,əɪa,,,
ui_u0259u028Au026A,əʊɪ,,,
ei_u0065u0259u026A,eəɪ,,,
ii_u0069u0259u026A,iəɪ,,,
aui_u0061u028Au026A,aʊɪ,,,
oi_u006Fu0259u026A,oəɪ,,,
dz_u0064u02D0u007A,dːz,,dzː,long_voiced_alveolar_sibilant_affricate_consonant
nggb_u014Bu0067u0062,ŋgb,,ŋgb,from_voiced_velar_nasal_to_voiced_velar-and-bilabial_stop_cluster
w_u0077u0306,w̆,,,
tc_u0074u02D0u0255,tːɕ,,tɕː,long_voiceless_alveolo-palatal_sibilant_affricate_consonant
dz_u0064u02D0u0291,dːʑ,,dʑː,long_voiced_alveolo-palatal_sibilant_affricate_consonant
ngb_u0274u0067u0062,ɴgb,,ɴgb,from_voiced_uvular_nasal_to_voiced_velar-and-bilabial_stop_cluster
dzh_u0064u007Au02B1,dzʱ,,dzʱ,breathy_voiced_alveolar_sibilant_affricate_consonant
bh_u0062u02B0u02D0,bʰː,,bʰː,aspirated_long_voiced_bilabial_stop_consonant
dh_u0064u02B0u02D0,dʰː,,dʰː,aspirated_long_voiced_alveolar_stop_consonant
dh_u0256u02B1u02D0,ɖʱː,,ɖʱː,long_breathy_voiced_retroflex_stop_consonant
tsh_u0074u0073u02B0u02D0,tsʰː,,tsʰː,aspirated_long_voiceless_alveolar_sibilant_affricate_consonant
dzh_u0064u007Au02B1u02D0,dzʱː,,dzʱː,long_breathy_voiced_alveolar_sibilant_affricate_consonant
_u028Cu0303,ʌ̃,,ʌ̃,nasalized_unrounded_open-mid_back_vowel
au_u0250u0289,ɐʉ,,ɐʉ,from_unrounded_near-open_central_to_rounded_close_central_diphthong
aw_u0251u026F,ɑɯ,,ɑɯ,from_unrounded_open_back_to_unrounded_close_back_diphthong
u_u0289u0259,ʉə,,ʉə,from_rounded_close_central_to_unrounded_mid_central_diphthong
kl_u006Bu006C,kl,,,
a_u0251u0330,ɑ̰,,ɑ̰,creaky_unrounded_open_back_vowel
qw_u0071u02B7,qʷ,,qʷ,labialized_voiceless_uvular_stop_consonant
kw_u006Bu02BCu02B7,kʼʷ,,kʼʷ,labialized_voiceless_velar_ejective_stop_consonant
qw_u0071u02BCu02B7,qʼʷ,,qʼʷ,labialized_voiceless_uvular_ejective_stop_consonant
khw_u03C7u02B7,χʷ,,χʷ,labialized_voiceless_uvular_fricative_consonant
n_u0235,ȵ,,ȵ,voiced_alveolo-palatal_nasal_consonant
b_u0299u0325,ʙ̥,,ʙ̥,devoiced_voiced_bilabial_trill_consonant
b_u0299,ʙ,,ʙ,voiced_bilabial_trill_consonant
ndz_u006Eu0064u007A,ndz,,ndz,from_voiced_alveolar_nasal_to_voiced_alveolar_sibilant_affricate_cluster
ndz_u006Eu0064u0290,ndʐ,,nɖʐ,from_voiced_alveolar_nasal_to_voiced_retroflex_sibilant_affricate_cluster
ndz_u006Eu0064u0291,ndʑ,,ndʑ,from_voiced_alveolar_nasal_to_voiced_alveolo-palatal_sibilant_affricate_cluster
z_u007Au0320,z̠,,z̠,retracted_voiced_alveolar_sibilant_fricative_consonant
u_u0075u0320,u̠,,u̠,retracted_rounded_close_back_vowel
p_u0070u0027,p',,pʼ,voiceless_bilabial_ejective_stop_consonant
t_u0074u0027,t',,tʼ,voiceless_alveolar_ejective_stop_consonant
k_u006Bu0027,k',,kʼ,voiceless_velar_ejective_stop_consonant
kw_u006Bu02B7u0027,kʷ',,kʼʷ,labialized_voiceless_velar_ejective_stop_consonant
ts_u0074u0073u0027,ts',,tsʼ,voiceless_alveolar_ejective_sibilant_affricate_consonant
ts_u0074u0283u0027,tʃ',,tʃʼ,voiceless_post-alveolar_ejective_sibilant_affricate_consonant
tl_u0074u026Cu0027,tɬ',,tɬʼ,voiceless_alveolar_ejective_lateral_affricate_consonant
w_u0294u0077,ʔw,,,
tsj_u0074u0283u02B2,tʃʲ,,tʃʲ,palatalized_voiceless_post-alveolar_sibilant_affricate_consonant
rj_u0072u02B2,rʲ,,rʲ,palatalized_voiced_alveolar_trill_consonant
zj_u007Au02B2,zʲ,,zʲ,palatalized_voiced_alveolar_sibilant_fricative_consonant
sj_u0283u02B2u02D0,ʃʲː,,ʃʲː,palatalized_long_voiceless_post-alveolar_sibilant_fricative_consonant
dlz_u0064u006Cu0292,dlʒ,,,
_u01C0,ǀ,,ǀ,voiceless_dental_click_consonant
h_u01C0u02B0,ǀʰ,,ǀʰ,aspirated_voiceless_dental_click_consonant
g_u0067u01C0,gǀ,,gǀ,voiced_dental_click_consonant
n_u207Fu01C0,ⁿǀ,,ⁿǀ,pre-nasalized_voiceless_dental_click_consonant
_u01C0u02BC,ǀʼ,,ǀʼ,voiceless_dental_ejective_click_consonant
_u01C3,ǃ,,ǃ,voiceless_alveolar_click_consonant
h_u01C3u02B0,ǃʰ,,ǃʰ,aspirated_voiceless_alveolar_click_consonant
g_u0067u01C3,gǃ,,gǃ,voiced_alveolar_click_consonant
n_u207Fu01C3,ⁿǃ,,ⁿǃ,pre-nasalized_voiceless_alveolar_click_consonant
_u01C3u02BC,ǃʼ,,ǃʼ,voiceless_alveolar_ejective_click_consonant
_u01C1,ǁ,,ǁ,voiceless_alveolar_lateral_click_consonant
h_u01C1u02B0,ǁʰ,,ǁʰ,aspirated_voiceless_alveolar_lateral_click_consonant
g_u0067u01C1,gǁ,,gǁ,voiced_alveolar_lateral_click_consonant
n_u207Fu01C1,ⁿǁ,,ⁿǁ,pre-nasalized_voiceless_alveolar_lateral_click_consonant
_u01C1u02BC,ǁʼ,,ǁʼ,voiceless_alveolar_ejective_lateral_click_consonant
qkh_u0071u03C7,qχ,,qχ,voiceless_uvular_affricate_consonant
e_u0065u031D,e̝,,e̝,raised_unrounded_close-mid_front_vowel
o_u006Fu031D,o̝,,o̝,raised_rounded_close-mid_back_vowel
i_u026Au02D1,ɪˑ,,ɪˑ,mid-long_unrounded_near-close_near-front_vowel
_u028Cu02D1,ʌˑ,,ʌˑ,mid-long_unrounded_open-mid_back_vowel
u_u028Au02D1,ʊˑ,,ʊˑ,mid-long_rounded_near-close_near-back_vowel
r_u0294u0072,ʔr,,,
d_u00F0u031E,ð̞,,ɹ̪,voiced_dental_approximant_consonant
jh_u025Fu02B1,ɟʱ,,ɟʱ,breathy_voiced_palatal_stop_consonant
mh_u006Du02B1,mʱ,,mʱ,breathy_voiced_bilabial_nasal_consonant
nh_u006Eu02B1,nʱ,,nʱ,breathy_voiced_alveolar_nasal_consonant
nh_u0273u02B1,ɳʱ,,ɳʱ,breathy_voiced_retroflex_nasal_consonant
lh_u006Cu02B1,lʱ,,lʱ,breathy_voiced_alveolar_lateral_approximant_consonant
i_u0069u031E,i̞,,i̞,lowered_unrounded_close_front_vowel
u_u0075u031E,u̞,,u̞,lowered_rounded_close_back_vowel
i_u0069u031Eu02D0,i̞ː,,i̞ː,long_lowered_unrounded_close_front_vowel
u_u0075u031Eu02D0,u̞ː,,u̞ː,long_lowered_rounded_close_back_vowel
ia_u026Au032Fu0061,ɪ̯a,,ɪ̯a,from_non-syllabic_unrounded_near-close_near-front_to_unrounded_open_front_diphthong
ie_u026Au032Fu025B,ɪ̯ɛ,,ɪ̯ɛ,from_non-syllabic_unrounded_near-close_near-front_to_unrounded_open-mid_front_diphthong
iu_u026Au032Fu0075u031E,ɪ̯u̞,,ɪ̯u̞,from_non-syllabic_unrounded_near-close_near-front_to_lowered_rounded_close_back_diphthong
uo_u028Au032Fu0254,ʊ̯ɔ,,ʊ̯ɔ,from_non-syllabic_rounded_near-close_near-back_to_rounded_open-mid_back_diphthong
w_u0295u02B7,ʕʷ,,ʕʷ,labialized_voiced_pharyngeal_fricative_consonant
q_u0071u0027,q',,qʼ,voiceless_uvular_ejective_stop_consonant
qw_u0071u02B7u0027,qʷ',,qʼʷ,labialized_voiceless_uvular_ejective_stop_consonant
m_u006Du0294,mʔ,,mʔ,from_voiced_bilabial_nasal_to_voiceless_glottal_stop_cluster
n_u006Eu0294,nʔ,,nʔ,from_voiced_alveolar_nasal_to_voiceless_glottal_stop_cluster
r_u0279u0294,ɹʔ,,,
l_u006Cu0294,lʔ,,,
w_u0077u0294,wʔ,,,
_u0295u0294,ʕʔ,,,
w_u0295u02B7u0294,ʕʷʔ,,,
ks_u006Bu0073,ks,,,
ae_u0061u025Bu032F,aɛ̯,,aɛ̯,from_unrounded_open_front_to_non-syllabic_unrounded_open-mid_front_diphthong
ao_u0251u0254u032F,ɑɔ̯,,ɑɔ̯,from_unrounded_open_back_to_non-syllabic_rounded_open-mid_back_diphthong
oe_u0254u025Bu032F,ɔɛ̯,,ɔɛ̯,from_rounded_open-mid_back_to_non-syllabic_unrounded_open-mid_front_diphthong
ts_u0074u0283u033A,tʃ̺,,tʃ̺,voiceless_apical_post-alveolar_sibilant_affricate_consonant
tsh_u0074u0283u033Au02B0,tʃ̺ʰ,,tʃ̺ʰ,aspirated_voiceless_apical_post-alveolar_sibilant_affricate_consonant
s_u0283u033A,ʃ̺,,ʃ̺,voiceless_apical_post-alveolar_sibilant_fricative_consonant
r_u0279u033A,ɹ̺,,ɹ̺,voiced_apical_alveolar_approximant_consonant
uai_u0075u0061u0069,uai,,,
iou_u0069u006Fu0075,iou,,,
uei_u0075u0065u0069,uei,,,
tsj_u0074u0073u02B2,tsʲ,,tsʲ,palatalized_voiceless_alveolar_sibilant_affricate_consonant
dzj_u0064u007Au02B2,dzʲ,,dzʲ,palatalized_voiced_alveolar_sibilant_affricate_consonant
dzj_u0064u0292u02B2,dʒʲ,,dʒʲ,palatalized_voiced_post-alveolar_sibilant_affricate_consonant
e_u025C,ɜ,,ɜ,unrounded_open-mid_central_vowel
ae_u0061u025B,aɛ,,aɛ,from_unrounded_open_front_to_unrounded_open-mid_front_diphthong
oe_u0254u025C,ɔɜ,,ɔɜ,from_rounded_open-mid_back_to_unrounded_open-mid_central_diphthong
h_u0267,ɧ,,ɧ,voiceless_palatal-velar_fricative_consonant
u_u0289u031F,ʉ̟,,ʉ̟,advanced_rounded_close_central_vowel
nj_u207Fu025F,ⁿɟ,,ⁿɟ,pre-nasalized_voiced_palatal_stop_consonant
r_u0072u02E4,rˤ,,rˤ,pharyngealized_voiced_alveolar_trill_consonant
z_u007Au02E4,zˤ,,zˤ,pharyngealized_voiced_alveolar_sibilant_fricative_consonant
s_u0283u02E4,ʃˤ,,ʃˤ,pharyngealized_voiceless_post-alveolar_sibilant_fricative_consonant
z_u0292u02E4,ʒˤ,,ʒˤ,pharyngealized_voiced_post-alveolar_sibilant_fricative_consonant
rw_u0281u02B7,ʁʷ,,ʁʷ,labialized_voiced_uvular_fricative_consonant
h_u029C,ʜ,,ʜ,voiceless_epiglottal_fricative_consonant
t_u0074u02E4u02D0,tˤː,,tˤː,pharyngealized_long_voiceless_alveolar_stop_consonant
d_u0064u02E4u02D0,dˤː,,dˤː,pharyngealized_long_voiced_alveolar_stop_consonant
q_u0071u02D0,qː,,qː,long_voiceless_uvular_stop_consonant
s_u0073u02E4u02D0,sˤː,,sˤː,pharyngealized_long_voiceless_alveolar_sibilant_fricative_consonant
z_u007Au02E4u02D0,zˤː,,zˤː,pharyngealized_long_voiced_alveolar_sibilant_fricative_consonant
z_u0292u02E4u02D0,ʒˤː,,ʒˤː,pharyngealized_long_voiced_post-alveolar_sibilant_fricative_consonant
kh_u03C7u02D0,χː,,χː,long_voiceless_uvular_fricative_consonant
khw_u03C7u02B7u02D0,χʷː,,χʷː,labialized_long_voiceless_uvular_fricative_consonant
r_u0281u02D0,ʁː,,ʁː,long_voiced_uvular_fricative_consonant
rw_u0281u02B7u02D0,ʁʷː,,ʁʷː,labialized_long_voiced_uvular_fricative_consonant
l_u006Cu02E4u02D0,lˤː,,lˤː,pharyngealized_long_voiced_alveolar_lateral_approximant_consonant
r_u0072u02E4u02D0,rˤː,,rˤː,pharyngealized_long_voiced_alveolar_trill_consonant
h_u029Cu02D0,ʜː,,ʜː,long_voiceless_epiglottal_fricative_consonant
_u0295u02D0,ʕː,,ʕː,long_voiced_pharyngeal_fricative_consonant
pp_u0070u0070,pp,,pp,from_voiceless_bilabial_stop_to_voiceless_bilabial_stop_cluster
pph_u0070u0070u02B0,ppʰ,,ppʰ,from_voiceless_bilabial_stop_to_aspirated_voiceless_bilabial_stop_cluster
bb_u0062u0062,bb,,bb,from_voiced_bilabial_stop_to_voiced_bilabial_stop_cluster
bbh_u0062u0062u02B1,bbʱ,,bbʱ,from_voiced_bilabial_stop_to_breathy_voiced_bilabial_stop_cluster
tt_u0074u0074,tt,,tt,from_voiceless_alveolar_stop_to_voiceless_alveolar_stop_cluster
tth_u0074u0074u02B0,ttʰ,,ttʰ,from_voiceless_alveolar_stop_to_aspirated_voiceless_alveolar_stop_cluster
dd_u0064u0064,dd,,dd,from_voiced_alveolar_stop_to_voiced_alveolar_stop_cluster
ddh_u0064u0064u02B1,ddʱ,,ddʱ,from_voiced_alveolar_stop_to_breathy_voiced_alveolar_stop_cluster
tt_u0288u0288,ʈʈ,,ʈʈ,from_voiceless_retroflex_stop_to_voiceless_retroflex_stop_cluster
tth_u0288u0288u02B0,ʈʈʰ,,ʈʈʰ,from_voiceless_retroflex_stop_to_aspirated_voiceless_retroflex_stop_cluster
dd_u0256u0256,ɖɖ,,ɖɖ,from_voiced_retroflex_stop_to_voiced_retroflex_stop_cluster
ddh_u0256u0256u02B1,ɖɖʱ,,ɖɖʱ,from_voiced_retroflex_stop_to_breathy_voiced_retroflex_stop_cluster
kk_u006Bu006B,kk,,kk,from_voiceless_velar_stop_to_voiceless_velar_stop_cluster
kkh_u006Bu006Bu02B0,kkʰ,,kkʰ,from_voiceless_velar_stop_to_aspirated_voiceless_velar_stop_cluster
gg_u0067u0067,gg,,gg,from_voiced_velar_stop_to_voiced_velar_stop_cluster
ggh_u0067u0067u02B1,ggʱ,,ggʱ,from_voiced_velar_stop_to_breathy_voiced_velar_stop_cluster
mm_u006Du006D,mm,,,
nn_u006Eu006E,nn,,,
rr_u0072u0072,rr,,,
ss_u0073u0073,ss,,,
tsts_u0074u0073u0074u0073,tsts,,,
dzdz_u0064u007Au0064u007A,dzdz,,,
tsts_u0074u0283u0074u0283,tʃtʃ,,,
tstsh_u0074u0283u0074u0283u02B0,tʃtʃʰ,,,
dzdz_u0064u0292u0064u0292,dʒdʒ,,,
dzdzh_u0064u0292u0064u0292u02B1,dʒdʒʱ,,,
vv_u028Bu028B,ʋʋ,,,
jj_u006Au006A,jj,,,
ll_u006Cu006C,ll,,,
ll_u026Du026D,ɭɭ,,,
ndz_u0272u0064u0292,ɲdʒ,,ɲdʒ,from_voiced_palatal_nasal_to_voiced_post-alveolar_sibilant_affricate_cluster
lz_u006Cu0292,lʒ,,,
bj_u0253u02B2,ɓʲ,,ɓʲ,palatalized_voiced_bilabial_implosive_consonant
e_u0065u003A,e:,,eː,long_unrounded_close-mid_front_vowel
wa_u026Fu0061,ɯa,,ɯa,from_unrounded_close_back_to_unrounded_open_front_diphthong
ld_u006Cu0064,ld,,,
i_u0268u02E4,ɨˤ,,ɨˤ,pharyngealized_unrounded_close_central_vowel
e_u0065u02E4,eˤ,,eˤ,pharyngealized_unrounded_close-mid_front_vowel
o_u006Fu02E4,oˤ,,oˤ,pharyngealized_rounded_close-mid_back_vowel
lz_u026E,ɮ,,ɮ,voiced_alveolar_lateral_fricative_consonant
a_u0250u0330,ɐ̰,,ɐ̰,creaky_unrounded_near-open_central_vowel
ia_u0069u0250,iɐ,,iɐ,from_unrounded_close_front_to_unrounded_near-open_central_diphthong
ua_u0075u0250,uɐ,,uɐ,from_rounded_close_back_to_unrounded_near-open_central_diphthong
r_u0281u031E,ʁ̞,,ʁ̞,voiced_uvular_approximant_consonant
e_u025E,ɞ,,ɞ,rounded_open-mid_central_vowel
a_u0061u02E4u003A,aˤ:,,aˤː,long_pharyngealized_unrounded_open_front_vowel
_u028Cu02E4u02D0,ʌˤː,,ʌˤː,long_pharyngealized_unrounded_open-mid_back_vowel
u_u028Au02E4u02D0,ʊˤː,,ʊˤː,long_pharyngealized_rounded_near-close_near-back_vowel
o_u006Fu02E4u02D0,oˤː,,oˤː,long_pharyngealized_rounded_close-mid_back_vowel
o_u0254u02E4u02D0,ɔˤː,,ɔˤː,long_pharyngealized_rounded_open-mid_back_vowel
ea_u025Bu02D0u0252u032Fu02E4,ɛːɒ̯ˤ,,ɛːɒ̯ˤ,from_long_unrounded_open-mid_front_to_pharyngealized_non-syllabic_rounded_open_back_diphthong
ia_u026Au02D0u0252u032Fu02E4,ɪːɒ̯ˤ,,ɪːɒ̯ˤ,from_long_unrounded_near-close_near-front_to_pharyngealized_non-syllabic_rounded_open_back_diphthong
ua_u028Au02D0u0252u032Fu02E4,ʊːɒ̯ˤ,,ʊːɒ̯ˤ,from_long_rounded_near-close_near-back_to_pharyngealized_non-syllabic_rounded_open_back_diphthong
oa_u006Fu02D0u0252u032Fu0294,oːɒ̯ʔ,,,
r_u0259u0281u031E,əʁ̞,,,
ey_u025Eu028Fu032F,ɞʏ̯,,ɞʏ̯,from_rounded_open-mid_central_to_non-syllabic_rounded_near-close_near-front_diphthong
ao_u0061u0275u032F,aɵ̯,,aɵ̯,from_unrounded_open_front_to_non-syllabic_rounded_close-mid_central_diphthong
rj_u0280u02B2,ʀʲ,,ʀʲ,palatalized_voiced_uvular_trill_consonant
wj_u0077u02B2,wʲ,,wʲ,palatalized_voiced_labio-velar_approximant_consonant
ndz_u004Eu0064u007A,Ndz,,,
ndz_u004Eu0064u0290,Ndʐ,,,
e_u0258u0303,ɘ̃,,ɘ̃,nasalized_unrounded_close-mid_central_vowel
h_u0068u0303,h̃,,h̃,nasalized_voiceless_glottal_fricative_consonant
kx_u006Bu0078,kx,,kx,voiceless_velar_affricate_consonant
v_u0076u0325,v̥,,v̥,devoiced_voiced_labio-dental_fricative_consonant
z_u007Au0325,z̥,,z̥,devoiced_voiced_alveolar_sibilant_fricative_consonant
z_u0292u030A,ʒ̊,,ʒ̊,devoiced_voiced_post-alveolar_sibilant_fricative_consonant
g_u0263u030A,ɣ̊,,ɣ̊,devoiced_voiced_velar_fricative_consonant
aei_u00E6u0069u032F,æi̯,,æi̯,from_unrounded_near-open_front_to_non-syllabic_unrounded_close_front_diphthong
i_u0069u0259u032F,iə̯,,iə̯,from_unrounded_close_front_to_non-syllabic_unrounded_mid_central_diphthong
y_u0079u0259u032F,yə̯,,yə̯,from_rounded_close_front_to_non-syllabic_unrounded_mid_central_diphthong
u_u0075u0259u032F,uə̯,,uə̯,from_rounded_close_back_to_non-syllabic_unrounded_mid_central_diphthong
aeu_u00E6u0075u032F,æu̯,,æu̯,from_unrounded_near-open_front_to_non-syllabic_rounded_close_back_diphthong
